SYMBOL	ENSEMBL
NA	ENSG00000251837
NA	ENSG00000251841
NA	ENSG00000251843
NA	ENSG00000251851
NA	ENSG00000251870
NA	ENSG00000251875
NA	ENSG00000251882
NA	ENSG00000251883
NA	ENSG00000251886
NA	ENSG00000251889
NA	ENSG00000251897
NA	ENSG00000251904
NA	ENSG00000251908
NA	ENSG00000251916
NA	ENSG00000251923
NA	ENSG00000251924
NA	ENSG00000251929
NA	ENSG00000251939
NA	ENSG00000251940
NA	ENSG00000251941
NA	ENSG00000251942
NA	ENSG00000251946
NA	ENSG00000251947
NA	ENSG00000251952
NA	ENSG00000251957
NA	ENSG00000251965
NA	ENSG00000251975
NA	ENSG00000251977
NA	ENSG00000251985
NA	ENSG00000251993
NA	ENSG00000251994
NA	ENSG00000251997
NA	ENSG00000251998
NA	ENSG00000252001
NA	ENSG00000252008
NA	ENSG00000252013
NA	ENSG00000252014
NA	ENSG00000252019
NA	ENSG00000252028
NA	ENSG00000252031
NA	ENSG00000252032
NA	ENSG00000252033
NA	ENSG00000252034
NA	ENSG00000252041
NA	ENSG00000252042
NA	ENSG00000252045
NA	ENSG00000252049
NA	ENSG00000252051
NA	ENSG00000252053
NA	ENSG00000252057
NA	ENSG00000252061
NA	ENSG00000252063
NA	ENSG00000252064
NA	ENSG00000252065
NA	ENSG00000252066
NA	ENSG00000252068
NA	ENSG00000252069
NA	ENSG00000252070
NA	ENSG00000252073
NA	ENSG00000252074
NA	ENSG00000252082
NA	ENSG00000252083
NA	ENSG00000252086
NA	ENSG00000252089
NA	ENSG00000252091
NA	ENSG00000252098
NA	ENSG00000252115
NA	ENSG00000252116
NA	ENSG00000252121
NA	ENSG00000252125
NA	ENSG00000252128
NA	ENSG00000252132
NA	ENSG00000252138
NA	ENSG00000252147
NA	ENSG00000252151
NA	ENSG00000252156
NA	ENSG00000252158
NA	ENSG00000252161
NA	ENSG00000252162
NA	ENSG00000252164
NA	ENSG00000252169
NA	ENSG00000252193
NA	ENSG00000252199
NA	ENSG00000252210
NA	ENSG00000252217
NA	ENSG00000252218
NA	ENSG00000252225
NA	ENSG00000252238
NA	ENSG00000252243
NA	ENSG00000252249
NA	ENSG00000252250
NA	ENSG00000252258
NA	ENSG00000252261
NA	ENSG00000252263
NA	ENSG00000252266
NA	ENSG00000252267
NA	ENSG00000252272
NA	ENSG00000252273
NA	ENSG00000252287
NA	ENSG00000252289
NA	ENSG00000252290
NA	ENSG00000252296
NA	ENSG00000252297
NA	ENSG00000252302
NA	ENSG00000252312
NA	ENSG00000252313
NA	ENSG00000252319
NA	ENSG00000252320
NA	ENSG00000252321
NA	ENSG00000252322
NA	ENSG00000252329
NA	ENSG00000252336
NA	ENSG00000252337
NA	ENSG00000252342
NA	ENSG00000252346
NA	ENSG00000252347
NA	ENSG00000252348
NA	ENSG00000252350
NA	ENSG00000252352
NA	ENSG00000252357
NA	ENSG00000252358
NA	ENSG00000252364
NA	ENSG00000252366
NA	ENSG00000252367
NA	ENSG00000252371
NA	ENSG00000252374
NA	ENSG00000252377
NA	ENSG00000252383
NA	ENSG00000252385
NA	ENSG00000252386
NA	ENSG00000252390
NA	ENSG00000252393
NA	ENSG00000252395
NA	ENSG00000252397
NA	ENSG00000252398
NA	ENSG00000252401
NA	ENSG00000252404
NA	ENSG00000252410
NA	ENSG00000252412
NA	ENSG00000252415
NA	ENSG00000252416
NA	ENSG00000252420
NA	ENSG00000252421
NA	ENSG00000252422
NA	ENSG00000252424
NA	ENSG00000252425
NA	ENSG00000252428
NA	ENSG00000252436
NA	ENSG00000252443
NA	ENSG00000252444
NA	ENSG00000252449
NA	ENSG00000252461
NA	ENSG00000252462
NA	ENSG00000252467
NA	ENSG00000252469
NA	ENSG00000252470
NA	ENSG00000252472
NA	ENSG00000252474
NA	ENSG00000252487
NA	ENSG00000252489
NA	ENSG00000252491
NA	ENSG00000252499
NA	ENSG00000252501
NA	ENSG00000252503
NA	ENSG00000252505
NA	ENSG00000252509
NA	ENSG00000252519
NA	ENSG00000252524
NA	ENSG00000252526
NA	ENSG00000252533
NA	ENSG00000252539
NA	ENSG00000252540
NA	ENSG00000252550
NA	ENSG00000252552
NA	ENSG00000252555
NA	ENSG00000252556
NA	ENSG00000252562
NA	ENSG00000252574
NA	ENSG00000252578
NA	ENSG00000252593
NA	ENSG00000252599
NA	ENSG00000252601
NA	ENSG00000252603
NA	ENSG00000252606
NA	ENSG00000252607
NA	ENSG00000252619
NA	ENSG00000252621
NA	ENSG00000252626
NA	ENSG00000252628
NA	ENSG00000252633
NA	ENSG00000252635
NA	ENSG00000252642
NA	ENSG00000252643
NA	ENSG00000252649
NA	ENSG00000252650
NA	ENSG00000252651
NA	ENSG00000252653
NA	ENSG00000252659
NA	ENSG00000252660
NA	ENSG00000252661
NA	ENSG00000252671
NA	ENSG00000252680
NA	ENSG00000252686
NA	ENSG00000252688
NA	ENSG00000252689
NA	ENSG00000252691
NA	ENSG00000252696
NA	ENSG00000252697
NA	ENSG00000252704
NA	ENSG00000252705
NA	ENSG00000252707
NA	ENSG00000252710
NA	ENSG00000252716
NA	ENSG00000252717
NA	ENSG00000252718
NA	ENSG00000252719
NA	ENSG00000252725
NA	ENSG00000252726
NA	ENSG00000252727
NA	ENSG00000252729
NA	ENSG00000252735
NA	ENSG00000252742
NA	ENSG00000252745
NA	ENSG00000252746
NA	ENSG00000252747
NA	ENSG00000252752
NA	ENSG00000252755
NA	ENSG00000252758
NA	ENSG00000252760
NA	ENSG00000252763
NA	ENSG00000252764
NA	ENSG00000252765
NA	ENSG00000252767
NA	ENSG00000252770
NA	ENSG00000252774
NA	ENSG00000252776
NA	ENSG00000252783
NA	ENSG00000252798
NA	ENSG00000252804
NA	ENSG00000252807
NA	ENSG00000252810
NA	ENSG00000252815
NA	ENSG00000252816
NA	ENSG00000252821
NA	ENSG00000252822
NA	ENSG00000252824
NA	ENSG00000252826
NA	ENSG00000252832
NA	ENSG00000252833
NA	ENSG00000252840
NA	ENSG00000252847
NA	ENSG00000252856
NA	ENSG00000252857
NA	ENSG00000252858
NA	ENSG00000252861
NA	ENSG00000252864
NA	ENSG00000252867
NA	ENSG00000252879
NA	ENSG00000252882
NA	ENSG00000252891
NA	ENSG00000252897
NA	ENSG00000252898
NA	ENSG00000252900
NA	ENSG00000252905
NA	ENSG00000252913
NA	ENSG00000252915
NA	ENSG00000252923
NA	ENSG00000252928
NA	ENSG00000252929
NA	ENSG00000252935
NA	ENSG00000252937
NA	ENSG00000252942
NA	ENSG00000252943
NA	ENSG00000252944
NA	ENSG00000252950
NA	ENSG00000252955
NA	ENSG00000252956
NA	ENSG00000252959
NA	ENSG00000252962
NA	ENSG00000252963
NA	ENSG00000252975
NA	ENSG00000252980
NA	ENSG00000252984
NA	ENSG00000252991
NA	ENSG00000252995
NA	ENSG00000252996
NA	ENSG00000253000
NA	ENSG00000253003
NA	ENSG00000253005
NA	ENSG00000253010
NA	ENSG00000253015
NA	ENSG00000253016
NA	ENSG00000253022
NA	ENSG00000253024
NA	ENSG00000253026
NA	ENSG00000253028
NA	ENSG00000253032
NA	ENSG00000253035
NA	ENSG00000253038
NA	ENSG00000253039
NA	ENSG00000253042
NA	ENSG00000253047
NA	ENSG00000253049
NA	ENSG00000253059
NA	ENSG00000253064
NA	ENSG00000253065
NA	ENSG00000253066
NA	ENSG00000253077
NA	ENSG00000253078
NA	ENSG00000253084
NA	ENSG00000253085
NA	ENSG00000253087
NA	ENSG00000253088
NA	ENSG00000253089
NA	ENSG00000253090
NA	ENSG00000253093
NA	ENSG00000253094
NA	ENSG00000253097
NA	ENSG00000253099
RGS21	ENSG00000253148
NA	ENSG00000253173
TMEM200B	ENSG00000253304
C1orf210	ENSG00000253313
TUG1	ENSG00000253352
TRNP1	ENSG00000253368
NACA2	ENSG00000253506
PYDC2	ENSG00000253548
HOXA-AS2	ENSG00000253552
NA	ENSG00000253570
SLC10A5	ENSG00000253598
GASAL1	ENSG00000253669
NA	ENSG00000253691
ALG11	ENSG00000253710
ATXN7L3B	ENSG00000253719
PRKDC	ENSG00000253729
NA	ENSG00000253755
UTP14C	ENSG00000253797
ETV3L	ENSG00000253831
FER1L6-AS2	ENSG00000253868
NA	ENSG00000253954
CLDN23	ENSG00000253958
ZNF260	ENSG00000254004
LYN	ENSG00000254087
NA	ENSG00000254154
RHPN1-AS1	ENSG00000254389
LRRC24	ENSG00000254402
NA	ENSG00000254403
PBOV1	ENSG00000254440
OR4D10	ENSG00000254466
NA	ENSG00000254469
AP5B1	ENSG00000254470
NA	ENSG00000254488
SIGLEC12	ENSG00000254521
NA	ENSG00000254553
LOC105369520	ENSG00000254561
MAGEL2	ENSG00000254585
NA	ENSG00000254603
NA	ENSG00000254618
RTL1	ENSG00000254656
NA	ENSG00000254658
IGLL5	ENSG00000254709
OR10G4	ENSG00000254737
NA	ENSG00000254752
LOC692247	ENSG00000254815
SLC22A18AS	ENSG00000254827
OR5M10	ENSG00000254834
NA	ENSG00000254835
LOC100287896	ENSG00000254837
GVINP1	ENSG00000254838
NA	ENSG00000254844
MPV17L2	ENSG00000254858
NA	ENSG00000254893
NA	ENSG00000254925
DPP3	ENSG00000254986
KRTAP5-9	ENSG00000254997
BRK1	ENSG00000254999
LINC02324	ENSG00000255002
OR5M1	ENSG00000255012
LOC441601	ENSG00000255042
NA	ENSG00000255122
NA	ENSG00000255138
CCDC166	ENSG00000255181
NA	ENSG00000255182
NANOGP8	ENSG00000255192
OR5M11	ENSG00000255223
NA	ENSG00000255259
NA	ENSG00000255261
NA	ENSG00000255262
LOC399886	ENSG00000255267
OR8G5	ENSG00000255298
EID1	ENSG00000255302
NA	ENSG00000255345
NOX5	ENSG00000255346
NA	ENSG00000255384
C8orf49	ENSG00000255394
HCAR3	ENSG00000255398
NA	ENSG00000255425
NA	ENSG00000255447
CARD18	ENSG00000255501
NA	ENSG00000255508
LOC403312	ENSG00000255537
ZNF252P-AS1	ENSG00000255559
OR10G2	ENSG00000255582
RAB44	ENSG00000255587
PCDHB17P	ENSG00000255622
LOC731157	ENSG00000255647
FAM222A-AS1	ENSG00000255650
TRIL	ENSG00000255690
OR4D2	ENSG00000255713
SNHG1	ENSG00000255717
GOLGA2P10	ENSG00000255769
OR6J1	ENSG00000255804
NA	ENSG00000255815
NA	ENSG00000255819
TIFAB	ENSG00000255833
NA	ENSG00000255847
NA	ENSG00000255864
LINC00346	ENSG00000255874
NA	ENSG00000255883
NA	ENSG00000255964
CYP2A6	ENSG00000255974
MT1JP	ENSG00000255986
NA	ENSG00000255996
PAPPA-AS1	ENSG00000256040
CTSO	ENSG00000256043
DNAAF4	ENSG00000256061
URB1-AS1	ENSG00000256073
ZNF432	ENSG00000256087
NA	ENSG00000256103
LINC01152	ENSG00000256124
NA	ENSG00000256218
ZNF486	ENSG00000256229
SMIM3	ENSG00000256235
HMBS	ENSG00000256269
ZNF225	ENSG00000256294
ASIC5	ENSG00000256394
DND1	ENSG00000256453
SALL3	ENSG00000256463
POLG2	ENSG00000256525
OR13A1	ENSG00000256574
CYP2B7P	ENSG00000256612
ZBTB11-AS1	ENSG00000256628
CLEC12B	ENSG00000256660
KLRA1P	ENSG00000256667
NA	ENSG00000256673
ZNF350	ENSG00000256683
NA	ENSG00000256704
NA	ENSG00000256709
PGA5	ENSG00000256713
ZNF253	ENSG00000256771
NA	ENSG00000256826
SLC5A8	ENSG00000256870
NA	ENSG00000256968
GPR142	ENSG00000257008
HP	ENSG00000257017
NA	ENSG00000257074
KIAA1147	ENSG00000257093
LSM14A	ENSG00000257103
TAS2R38	ENSG00000257138
NA	ENSG00000257179
FAM205BP	ENSG00000257198
GATC	ENSG00000257218
ZNF271P	ENSG00000257267
NA	ENSG00000257275
RACGAP1P	ENSG00000257331
MGAM	ENSG00000257335
NA	ENSG00000257513
CNPY2	ENSG00000257727
MGAM2	ENSG00000257743
NA	ENSG00000257758
CUX1	ENSG00000257923
TEX49	ENSG00000257987
NA	ENSG00000258010
NA	ENSG00000258016
NA	ENSG00000258071
MAP1LC3B2	ENSG00000258102
MKRN9P	ENSG00000258128
PRSS58	ENSG00000258223
CLEC5A	ENSG00000258227
CHURC1	ENSG00000258289
NA	ENSG00000258357
ZNF578	ENSG00000258405
NA	ENSG00000258478
DIO3OS	ENSG00000258498
NA	ENSG00000258503
NA	ENSG00000258550
LOC254028	ENSG00000258573
SERPINA2	ENSG00000258597
ARHGAP5-AS1	ENSG00000258655
LINC00638	ENSG00000258701
NA	ENSG00000258729
OR11H7	ENSG00000258806
OR4C13	ENSG00000258817
MC1R	ENSG00000258839
DUXA	ENSG00000258873
CEP95	ENSG00000258890
TMEM179	ENSG00000258986
NA	ENSG00000259020
NA	ENSG00000259032
NA	ENSG00000259060
FOXN3-AS2	ENSG00000259073
NA	ENSG00000259165
SLC35G6	ENSG00000259224
NA	ENSG00000259239
NA	ENSG00000259315
NA	ENSG00000259334
NA	ENSG00000259397
UBE2Q2P2	ENSG00000259429
NA	ENSG00000259490
MRPL46	ENSG00000259494
NA	ENSG00000259498
LINC00052	ENSG00000259527
NA	ENSG00000259529
NA	ENSG00000259557
NA	ENSG00000259642
SLC22A31	ENSG00000259803
NA	ENSG00000259838
LOC442028	ENSG00000259848
NA	ENSG00000259925
NA	ENSG00000259940
RBM15B	ENSG00000259956
HOXB7	ENSG00000260027
NA	ENSG00000260082
NA	ENSG00000260096
NA	ENSG00000260121
CCDC187	ENSG00000260220
FRRS1L	ENSG00000260230
MRC1	ENSG00000260314
HSPB9	ENSG00000260325
HEXA-AS1	ENSG00000260339
NA	ENSG00000260347
NA	ENSG00000260357
AQP4-AS1	ENSG00000260372
WBP11P1	ENSG00000260389
SCX	ENSG00000260428
NA	ENSG00000260496
MT1L	ENSG00000260549
ERVK13-1	ENSG00000260565
NA	ENSG00000260612
SNAI3-AS1	ENSG00000260630
NA	ENSG00000260690
NA	ENSG00000260702
LINC01963	ENSG00000260804
FBXL19-AS1	ENSG00000260852
XKR7	ENSG00000260903
LINC02167	ENSG00000261122
EPPK1	ENSG00000261150
RNF126P1	ENSG00000261192
CLEC19A	ENSG00000261210
NA	ENSG00000261215
ZNF865	ENSG00000261221
BOP1	ENSG00000261236
ANKRD26P1	ENSG00000261239
FIGNL2	ENSG00000261308
PECAM1	ENSG00000261371
TEN1-CDK3	ENSG00000261408
TUBB8	ENSG00000261456
NA	ENSG00000261461
NA	ENSG00000261519
NA	ENSG00000261606
GAN	ENSG00000261609
NA	ENSG00000261612
SCRT1	ENSG00000261678
HPR	ENSG00000261701
SSTR5-AS1	ENSG00000261713
TCF24	ENSG00000261787
NA	ENSG00000261845
NA	ENSG00000261915
LOC400627	ENSG00000261924
NA	ENSG00000262095
LOC100130370	ENSG00000262223
NA	ENSG00000262316
MMP12	ENSG00000262406
NA	ENSG00000262420
NA	ENSG00000262519
LOC554206	ENSG00000262587
NA	ENSG00000262621
OR1D5	ENSG00000262628
OR1D4	ENSG00000262628
SPON1	ENSG00000262655
NA	ENSG00000262670
CCNQ	ENSG00000262919
ALOX12P2	ENSG00000262943
NA	ENSG00000262980
GTF2I	ENSG00000263001
ZNF234	ENSG00000263002
ROCK1P1	ENSG00000263006
LOC100294362	ENSG00000263069
NA	ENSG00000263266
NA	ENSG00000263278
TAPT1-AS1	ENSG00000263327
PPIAL4A	ENSG00000263353
GTSCR1	ENSG00000263417
NA	ENSG00000263426
NA	ENSG00000263432
SRSF8	ENSG00000263465
NA	ENSG00000263479
IKBKE	ENSG00000263528
NA	ENSG00000263529
NA	ENSG00000263556
UBBP4	ENSG00000263563
NA	ENSG00000263616
MSMB	ENSG00000263639
NA	ENSG00000263740
NA	ENSG00000263755
GDF2	ENSG00000263761
NA	ENSG00000263781
NA	ENSG00000263815
NA	ENSG00000263841
NA	ENSG00000263905
NA	ENSG00000263944
RHEX	ENSG00000263961
NA	ENSG00000263988
NA	ENSG00000263993
NA	ENSG00000263999
AKR1C8P	ENSG00000264006
NA	ENSG00000264017
NA	ENSG00000264128
NA	ENSG00000264216
NA	ENSG00000264243
LINC00909	ENSG00000264247
NA	ENSG00000264275
DYNLL2	ENSG00000264364
NA	ENSG00000264391
MYH4	ENSG00000264424
OTUD7B	ENSG00000264522
NA	ENSG00000264538
NA	ENSG00000264554
NA	ENSG00000264573
LINC00526	ENSG00000264575
NA	ENSG00000264589
NA	ENSG00000264613
NA	ENSG00000264618
NA	ENSG00000264735
NA	ENSG00000264767
NA	ENSG00000264813
NA	ENSG00000264833
PPY2P	ENSG00000265060
NA	ENSG00000265078
GJA5	ENSG00000265107
NA	ENSG00000265141
ANXA8	ENSG00000265190
RBP3	ENSG00000265203
RBM8A	ENSG00000265241
NA	ENSG00000265243
TIMM23	ENSG00000265354
KRT18P55	ENSG00000265480
NA	ENSG00000265486
RNF115	ENSG00000265491
NA	ENSG00000265535
NA	ENSG00000265675
NA	ENSG00000265735
LINC01900	ENSG00000265758
ZNF488	ENSG00000265763
NA	ENSG00000265813
NA	ENSG00000265885
NA	ENSG00000265892
NA	ENSG00000265894
NA	ENSG00000265918
TXNIP	ENSG00000265972
SRGAP2	ENSG00000266028
NA	ENSG00000266059
BAHCC1	ENSG00000266074
RASSF5	ENSG00000266094
NA	ENSG00000266128
NA	ENSG00000266185
NA	ENSG00000266187
PNLIPRP2	ENSG00000266200
KLF14	ENSG00000266265
NA	ENSG00000266274
NCOA4	ENSG00000266412
TBC1D3P5	ENSG00000266433
NA	ENSG00000266439
MRPS21	ENSG00000266472
GDF10	ENSG00000266524
MAGEA10-MAGEA5	ENSG00000266560
MYO15B	ENSG00000266714
NA	ENSG00000266720
TBC1D29P	ENSG00000266733
NA	ENSG00000266794
NA	ENSG00000266828
NA	ENSG00000266875
NA	ENSG00000266938
LOC102724908	ENSG00000266976
NA	ENSG00000266980
NA	ENSG00000267023
ZNF850	ENSG00000267041
ASB16-AS1	ENSG00000267080
ILF3-DT	ENSG00000267100
NA	ENSG00000267132
NA	ENSG00000267156
NA	ENSG00000267174
MIR212	ENSG00000267195
MIR132	ENSG00000267200
NA	ENSG00000267235
NA	ENSG00000267258
MAP3K14-AS1	ENSG00000267278
NA	ENSG00000267281
CEBPA-DT	ENSG00000267296
NA	ENSG00000267384
NA	ENSG00000267419
NA	ENSG00000267472
CIRBP-AS1	ENSG00000267493
FAM215A	ENSG00000267496
NA	ENSG00000267629
NA	ENSG00000267634
ZNF224	ENSG00000267680
NA	ENSG00000267742
NA	ENSG00000267787
NA	ENSG00000267809
LOC100131496	ENSG00000267882
CCDC177	ENSG00000267909
NA	ENSG00000267943
GABRQ	ENSG00000268089
NA	ENSG00000268101
SLC6A14	ENSG00000268104
NA	ENSG00000268220
NA	ENSG00000268297
LRRC2-AS1	ENSG00000268324
NA	ENSG00000268412
MIR4453HG	ENSG00000268471
NA	ENSG00000268509
RAET1E-AS1	ENSG00000268592
NA	ENSG00000268628
TEX13A	ENSG00000268629
NA	ENSG00000268635
NA	ENSG00000268713
ADGRE4P	ENSG00000268758
NA	ENSG00000268798
NA	ENSG00000268799
LOC91370	ENSG00000268812
LOC284379	ENSG00000268864
ESPNP	ENSG00000268869
CSAG3	ENSG00000268916
NA	ENSG00000268926
LINC01711	ENSG00000268941
NA	ENSG00000268983
SPANXN2	ENSG00000268988
NA	ENSG00000269001
NA	ENSG00000269086
TRABD2B	ENSG00000269113
LOC441179	ENSG00000269155
FBXO17	ENSG00000269190
LOC375196	ENSG00000269210
LINC00528	ENSG00000269220
MAGIX	ENSG00000269313
IKBKG	ENSG00000269335
NA	ENSG00000269383
SPIB	ENSG00000269404
NA	ENSG00000269514
ERVV-1	ENSG00000269526
TMEM185A	ENSG00000269556
NA	ENSG00000269559
NA	ENSG00000269580
CT45A10	ENSG00000269586
NA	ENSG00000269693
ZIM2	ENSG00000269699
NA	ENSG00000269741
SLC25A53	ENSG00000269743
FLJ25758	ENSG00000269761
NA	ENSG00000269787
NA	ENSG00000269794
LOC641367	ENSG00000269845
NA	ENSG00000269846
LOC440173	ENSG00000269994
NCBP2-AS2	ENSG00000270170
LOC152048	ENSG00000270194
NA	ENSG00000270299
HEATR9	ENSG00000270379
NA	ENSG00000270500
TAF15	ENSG00000270647
GAS2L2	ENSG00000270765
NA	ENSG00000270804
LINC00221	ENSG00000270816
NA	ENSG00000270945
NA	ENSG00000270980
NA	ENSG00000271034
NA	ENSG00000271360
NA	ENSG00000271361
NA	ENSG00000271394
NA	ENSG00000271397
MMP28	ENSG00000271447
CCL5	ENSG00000271503
LIX1L	ENSG00000271601
MILR1	ENSG00000271605
NA	ENSG00000271707
NA	ENSG00000271739
NA	ENSG00000271743
NA	ENSG00000271755
NA	ENSG00000271806
NA	ENSG00000271814
NA	ENSG00000271922
NA	ENSG00000271932
NA	ENSG00000271959
NA	ENSG00000271986
NA	ENSG00000272025
ANKRD34A	ENSG00000272031
GTF2H5	ENSG00000272047
NA	ENSG00000272051
NA	ENSG00000272075
NA	ENSG00000272113
NA	ENSG00000272135
NA	ENSG00000272145
NA	ENSG00000272195
NA	ENSG00000272197
KMT2B	ENSG00000272333
NA	ENSG00000272359
NA	ENSG00000272393
NA	ENSG00000272412
NA	ENSG00000272435
NA	ENSG00000272439
NA	ENSG00000272507
NA	ENSG00000272536
LINC02538	ENSG00000272549
NA	ENSG00000272599
ZNF595	ENSG00000272602
AFAP1-AS1	ENSG00000272620
DOC2B	ENSG00000272636
PCDHB16	ENSG00000272674
NA	ENSG00000272685
LOC441242	ENSG00000272693
JMJD1C-AS1	ENSG00000272767
NA	ENSG00000272779
LOC105369201	ENSG00000272808
NA	ENSG00000272841
DCP1A	ENSG00000272886
NA	ENSG00000272906
OR5AL1	ENSG00000272987
ARL2-SNX15	ENSG00000273003
NA	ENSG00000273062
GRIN2B	ENSG00000273079
OR52E1	ENSG00000273085
LYPD4	ENSG00000273111
NA	ENSG00000273312
NA	ENSG00000273374
NA	ENSG00000273387
NA	ENSG00000273398
NA	ENSG00000273428
NA	ENSG00000273499
AGBL1	ENSG00000273540
CWC25	ENSG00000273559
EPOP	ENSG00000273604
ZNHIT3	ENSG00000273611
HIST1H2BM	ENSG00000273703
LHX1	ENSG00000273706
NA	ENSG00000273710
NA	ENSG00000273727
CYFIP1	ENSG00000273749
LCA10	ENSG00000273769
CEACAM20	ENSG00000273777
NA	ENSG00000273788
HIST1H2BG	ENSG00000273802
USP27X	ENSG00000273820
NA	ENSG00000273975
HIST1H3G	ENSG00000273983
LINC01138	ENSG00000274020
LOC105371225	ENSG00000274020
CASTOR2	ENSG00000274070
NA	ENSG00000274164
NA	ENSG00000274168
NATD1	ENSG00000274180
NA	ENSG00000274197
ANTXRL	ENSG00000274209
SOCS7	ENSG00000274211
HIST1H3B	ENSG00000274267
NA	ENSG00000274272
ADRA2B	ENSG00000274286
HIST1H2BE	ENSG00000274290
NA	ENSG00000274357
TMEM269	ENSG00000274386
RCC1L	ENSG00000274523
DGKK	ENSG00000274588
HIST1H4F	ENSG00000274618
HIST1H2BO	ENSG00000274641
NA	ENSG00000274656
NA	ENSG00000274717
NA	ENSG00000274727
CCL23	ENSG00000274736
KRTAP7-1	ENSG00000274749
HIST1H3E	ENSG00000274750
NA	ENSG00000274755
NA	ENSG00000274756
NA	ENSG00000274967
RNU11	ENSG00000274978
LOC105375431	ENSG00000274993
HIST1H2AH	ENSG00000274997
ZNF280B	ENSG00000275004
MLLT6	ENSG00000275023
PPP4R3B	ENSG00000275052
SYNRG	ENSG00000275066
NUDT18	ENSG00000275074
NA	ENSG00000275090
ZNF2	ENSG00000275111
HIST1H4L	ENSG00000275126
NA	ENSG00000275139
CCL16	ENSG00000275152
NA	ENSG00000275160
LENG9	ENSG00000275183
HIST1H2AK	ENSG00000275221
CCL4	ENSG00000275302
NA	ENSG00000275337
PRAG1	ENSG00000275342
C7orf77	ENSG00000275356
HIST1H3I	ENSG00000275379
CCL18	ENSG00000275385
FCGBP	ENSG00000275395
HNF1B	ENSG00000275410
NA	ENSG00000275460
RNVU1-19	ENSG00000275538
NA	ENSG00000275552
NA	ENSG00000275588
XKR5	ENSG00000275591
NA	ENSG00000275655
HIST1H4G	ENSG00000275663
MT1IP	ENSG00000275691
AATF	ENSG00000275700
HIST1H2BH	ENSG00000275713
HIST1H3A	ENSG00000275714
NA	ENSG00000275719
LYZL6	ENSG00000275722
C18orf65	ENSG00000275763
HNRNPCL2	ENSG00000275774
ARHGAP23	ENSG00000275832
TUBGCP5	ENSG00000275835
NA	ENSG00000275878
NA	ENSG00000275880
PRSS2	ENSG00000275896
NA	ENSG00000275961
NA	ENSG00000276014
DUSP14	ENSG00000276023
NA	ENSG00000276031
NA	ENSG00000276036
UHRF1	ENSG00000276043
ORAI1	ENSG00000276045
NA	ENSG00000276047
CCL4L2	ENSG00000276070
CCL4L1	ENSG00000276070
CCL3L1	ENSG00000276085
CCL3L3	ENSG00000276085
OR13C2	ENSG00000276119
NA	ENSG00000276123
HIST1H4I	ENSG00000276180
NA	ENSG00000276200
NA	ENSG00000276213
PIK3R6	ENSG00000276231
TADA2A	ENSG00000276234
OR4E1	ENSG00000276240
NA	ENSG00000276255
NA	ENSG00000276281
PIP4K2B	ENSG00000276293
NA	ENSG00000276309
NA	ENSG00000276359
UBE2NL	ENSG00000276380
NA	ENSG00000276396
LINC01879	ENSG00000276397
FLJ36000	ENSG00000276399
HIST1H2BB	ENSG00000276410
NA	ENSG00000276588
RAB7B	ENSG00000276600
DACH1	ENSG00000276644
NA	ENSG00000276710
PADI6	ENSG00000276747
LOC100506422	ENSG00000276759
NA	ENSG00000276764
NA	ENSG00000276782
NA	ENSG00000276805
NA	ENSG00000276902
GSTT4	ENSG00000276950
NA	ENSG00000276956
HIST1H4E	ENSG00000276966
NA	ENSG00000277062
HIST1H2AE	ENSG00000277075
NA	ENSG00000277141
TYW1B	ENSG00000277149
HIST1H4D	ENSG00000277157
PIGW	ENSG00000277161
HIST1H2BF	ENSG00000277224
PCGF2	ENSG00000277258
NA	ENSG00000277265
NA	ENSG00000277282
NA	ENSG00000277308
SRCIN1	ENSG00000277363
GPR179	ENSG00000277399
MARCKS	ENSG00000277443
NA	ENSG00000277473
PKD1L3	ENSG00000277481
GPIHBP1	ENSG00000277494
NA	ENSG00000277506
OR13C5	ENSG00000277556
NEFL	ENSG00000277586
NA	ENSG00000277591
CCL3	ENSG00000277632
NA	ENSG00000277734
NA	ENSG00000277740
NA	ENSG00000277754
NA	ENSG00000277762
HIST1H3F	ENSG00000277775
PSMB3	ENSG00000277791
NA	ENSG00000277818
SRD5A2	ENSG00000277893
OR52E5	ENSG00000277932
NA	ENSG00000277946
RDM1	ENSG00000278023
NA	ENSG00000278030
DDX52	ENSG00000278053
TEX28	ENSG00000278057
NA	ENSG00000278128
NA	ENSG00000278172
GLIDR	ENSG00000278175
NA	ENSG00000278192
SSTR3	ENSG00000278195
MYO19	ENSG00000278259
HIST1H3C	ENSG00000278272
GGNBP2	ENSG00000278311
NA	ENSG00000278374
NA	ENSG00000278459
HIST1H2AB	ENSG00000278463
C17orf78	ENSG00000278505
NA	ENSG00000278523
NA	ENSG00000278525
DHRS11	ENSG00000278535
ACACA	ENSG00000278540
NA	ENSG00000278554
NA	ENSG00000278569
NR2E3	ENSG00000278570
HIST1H2BI	ENSG00000278588
MRM1	ENSG00000278619
HIST1H4A	ENSG00000278637
IQCA1L	ENSG00000278685
HIST1H4B	ENSG00000278705
RN7SL3	ENSG00000278771
HIST1H3H	ENSG00000278828
MRPL45	ENSG00000278845
OR51G1	ENSG00000278870
LPEQ6126	ENSG00000278881
OR2S2	ENSG00000278889
EPB41L4A-DT	ENSG00000278921
OR10A6	ENSG00000279000
NA	ENSG00000279021
NA	ENSG00000279029
NA	ENSG00000279072
NA	ENSG00000279081
